"5443","LESCO","Eastren","BAGHBANPURA","MAHMOOD BOOTI","North","Mominpura","Marl Mari","110612","06-02-2022","09:00","0.625","11 KV Ali Hajvary (EM) Feeder  (Errection Of St & Strining Of Conductor)","Awan Dhawala"
"5444","LESCO","Eastren","SHALAMAR","Wahga","North","Bata Pur","MOMAN PURA","1306","06-02-2022","09:00","0.625","11 KV Ali Hajvary (EM) Feeder  (Errection Of St & Strining Of Conductor)","Tiag Gerh"
"5445","LESCO","Eastren","SHALAMAR","Wahga","North","Mominpura","Momanpura Road","110601","06-02-2022","09:00","0.625","11 KV Ali Hajvary (EM) Feeder  (Errection Of St & Strining Of Conductor)","Momanpura Road"
"5446","LESCO","Eastren","SHALAMAR","Salamat Pura","North","Mominpura","Salamat Pura","110609","06-02-2022","09:00","0.625","11 KV Ali Hajvary (EM) Feeder  (Errection Of St & Strining Of Conductor)","Salamat Pura"
"5447","LESCO","Eastren","SHALAMAR","Bata pur","North","Mominpura","Shama Park","110606","06-02-2022","09:00","0.625","11 KV Ali Hajvary (EM) Feeder  (Errection Of St & Strining Of Conductor)","G.T Road"
"5448","LESCO","Eastren","SHALAMAR","Wahga","North","Mominpura","Tiag Gerh","110610","06-02-2022","09:00","0.625","11 KV Ali Hajvary (EM) Feeder  (Errection Of St & Strining Of Conductor)","Tiag Gerh"
"5449","LESCO","Eastren","SHALAMAR","MAHMOOD BOOTI","North","Mominpura","Turkey Road Feeder","","06-02-2022","09:00","0.625","11 KV Ali Hajvary (EM) Feeder  (Errection Of St & Strining Of Conductor)",""
"5450","LESCO","Eastren","SHALAMAR","Wahga","North","Bata Pur","Waheed Furnace","1314","06-02-2022","09:00","0.625","11 KV Ali Hajvary (EM) Feeder  (Errection Of St & Strining Of Conductor)","Mix"
"5451","LESCO","Second","Raiwind","JIA BAGGA","south","Chinar Bagh","Foton","","06-02-2022","","","11KV Arian (P) FEEDER","Chinar Bagh"
"5452","LESCO","Second","Raiwind","JIA BAGGA","south","AWT","KOT ARIAN","100801","06-02-2022","","","11KV Arian (P) FEEDER","VILLAGE ARIAN"
"5453","LESCO","NNS","Mana wala","Warburton","SKP","Warburton","A103","40105","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5454","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Adil Textile","087126","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5455","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Ahsan Youns","087121","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5456","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Ameen","087111","06-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Independent"
"5457","LESCO","Third","Mcload Road","Anarkali","south","Mcleod Road","Anarkali","58301","06-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore 20%","Dominated"
"5458","LESCO","Third","Mcload Road","Anarkali","south","Mcleod Road","Bank Square","58305","06-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore 20%","Independent"
"5459","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Bhenero","087115","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5460","LESCO","SKP","SKP Rural","Bhikhi","SKP","Blessed","Bhenero","109604","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5461","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Bhikhi","","06-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Bhikhi"
"5462","LESCO","SKP","SKP Rural","Bhikhi","SKP","Blessed","Blessed-3","109602","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
