"7162","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Ahsan Youns","087121","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"7163","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Ameen","087111","27-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Independent"
"7164","LESCO","Third","Mcload Road","Anarkali","south","Mcleod Road","Anarkali","58301","27-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore 20%","Dominated"
"7165","LESCO","Third","Mcload Road","Anarkali","south","Mcleod Road","Bank Square","58305","27-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore 20%","Independent"
"7166","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Bhenero","087115","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"7167","LESCO","SKP","SKP Rural","Bhikhi","SKP","Blessed","Bhenero","109604","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"7168","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Bhikhi","","27-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Bhikhi"
"7169","LESCO","SKP","SKP Rural","Bhikhi","SKP","Blessed","Blessed-3","109602","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"7170","LESCO","SKP","SKP Rural","Bhikhi","SKP","Blessed","Blessed-I","109601","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"7171","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Country Board","087120","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"7172","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Crescent","087102","27-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Independent"
"7173","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Crescent Fibber","087116","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"7174","LESCO","Third","Mcload Road","Anarkali","south","Qartaba","CTO","16716","27-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore 20%","Independent"
"7175","LESCO","SKP","SKP Rural","Bhikhi","SKP","Blessed","Faisal Weaving","109603","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"7176","LESCO","central","Civil Line","Mazang","south","Mcleod Road","High Court","58314","27-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore 20%","Independent"
"7177","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Ijaz Spinning","087117","27-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Independent"
"7178","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Industrial-3","087104","27-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Industrial Feeders (B3)"
"7179","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Industrial-4","087105","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Mixed"
