"5666","LESCO","Ist Circle","","Ravi Road  Sultanpura","ELR","Sherawala","Faiz Bhag","121004","08-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Faiz Bhag"
"5667","LESCO","5th Circle","Cantt","BRB","ELR / NORTH","Ghazi Grid","Gawandi","98713","08-02-2022","09:00","0.625","1. D/W EDEN CITY Housing 2.11KV Sejhpal (P)Feeder  ELR                            3.Reconductoring work of 11 KV Barki Feeder (EM NORTH","Society    ELR"
"5668","LESCO","5th Circle","Cantt","Barki","ELR","Ghazi Grid","Green City","","08-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Ind."
"5669","LESCO","5th Circle","Cantt","Guldsht twn","ELR","Ghazi Grid","Harbans Pura","98707","08-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Harbans Pura"
"5670","LESCO","5th Circle","Cantt","Barki","ELR / NORTH","Ghazi Grid","Haydara","98710","08-02-2022","09:00","0.625","1. D/W EDEN CITY Housing 2.11KV Sejhpal (P)Feeder  ELR                            3.Reconductoring work of 11 KV Barki Feeder (EM NORTH","Society    ELR"
"5671","LESCO","5th Circle","Cantt","BRB","ELR / NORTH","Ghazi Grid","Jaman","98712","08-02-2022","09:00","0.625","1. D/W EDEN CITY Housing 2.11KV Sejhpal (P)Feeder  ELR                            3.Reconductoring work of 11 KV Barki Feeder (EM NORTH","Society    ELR                                                 Jaman, Barki Road"
"5672","LESCO","Ist Circle","Meclord road","Dheli Gate","ELR","Mochi Gate","Landa Bazar","71001","08-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Landa bzar ,Circular rd"
"5673","LESCO","Ist Circle","Baghban Pura","UET","ELR","Sherawala","Lari adda","121002","08-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","GT Rd, UET"
"5674","LESCO","5th Circle","Cantt","Barki","ELR","Ghazi Grid","Mehfoz Pura","98709","08-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Mehfoz Pura"
"5675","LESCO","Ist Circle","Meclord road","Dheli Gate","ELR","Mochi Gate","Nawaz sharif Hospital","71012","08-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Independent"
"5676","LESCO","Ist Circle","Baghban Pura","UET","ELR","Sherawala","New Dhodi Peer","121005","08-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","GT Rd, UET"
"5677","LESCO","5th Circle","Defence","Air Port","ELR","Ghazi Grid","Nishat Colony","98714","08-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Nishat Colony"
"5678","LESCO","Ist Circle","Meclord road","Royal Park","ELR","Mochi Gate","Nishtar Road","71007","08-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Branth Rd"
"5679","LESCO","5th Circle","Cantt","Barki","ELR / NORTH","Ghazi Grid","Paragon","98728","08-02-2022","09:00","0.625","1. D/W EDEN CITY Housing 2.11KV Sejhpal (P)Feeder  ELR                            3.Reconductoring work of 11 KV Barki Feeder (EM NORTH","Society    ELR"
"5680","LESCO","5th Circle","Defence","Air Port","ELR","Ghazi Grid","system internation","","08-02-2022","09:00","0.625","D/W EDEN CITY Housing Society","Ind."
"5681","LESCO","Eastren","SHALAMAR","MAHMOOD BOOTI","North","Shalamar-I","K.T.WELL","19407","08-02-2022","0.375","0.625","11 KV Umer-e-Farooq Feeder (EM)  (Installation of Str: and stringing of conductor",""
"5682","LESCO","Northren","Ferozwala","Faiz Pur","North","Rustam","Nain Sukh","41223","08-02-2022","0.375","0.625","11 KV Nain Sukh Feeder (EM)","Suggian"
"5683","LESCO","Northren","Ferozwala","Faiz Pur","North","Rustam","Anees Printing press","","08-02-2022","0.375","0.625","11 KV Nain Sukh Feeder (EM)","independfent"
"5684","LESCO","Northren","Ferozwala","Faiz Pur","North","Rustam","Jaran wala Road","41217","08-02-2022","0.375","0.625","11 KV Nain Sukh Feeder (EM)","jarawala Road"
"5685","LESCO","Northren","Ferozwala","Faiz Pur","North","Rustam","Suggian Road","41224","08-02-2022","0.375","0.625","11 KV Nain Sukh Feeder (EM)","suggian"
"5686","LESCO","Okara 4th","Okara","Gogera","Okara","Gogera","Akbar","53901","08-02-2022","09:00","0.625","Area Planning / Bifurcation/Load Shifting of 11 KV Saddar Gogera & 11 KV Jandraka From 132 KV Sadar Gogeera G/S,11 KV Ghous & 11 KV Satghara From 132 KV Renala Khurd G/S, 11 KV Kund Bohar From 132 KV Daula Chuchak G/S 11 KV SADDAR GOGERA (EM) Feeder from 132 KV Gogera G/S","Village Akbar"
"5687","LESCO","Fifth","Cantt","Guldasht Town","south / ELR","Ghazi Grid","Askari-10","98715","08-02-2022","","","1. D/W of Emploee Old Age Benefits Institution Hotel & Mixed use Development at Plot No. B Survey Ranger H/Q Lahore 2. D/W EDEN CITY Housing 3.11KV Sejhpal (P)Feeder ELR","Askari-1010% SOUTH                                                             Society ELR"
"5688","LESCO","Fifth","Cantt","Zarar Shaheed Road","south","Ghazi Grid","Askari-9","98718","08-02-2022","","","D/W of Emploee Old Age Benefits Institution Hotel & Mixed use Development at Plot No. B Survey Ranger H/Q Lahore 10%","Askari-9"
