"7199","LESCO","SKP","SKP Rural","Bhikhi","SKP","Blessed","Umar Farm","109605","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"7200","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Umar Form /Bhenro Weaving","087107","27-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"7201","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Zaman","087106","27-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Independent"
"7202","LESCO","Centrel Circle","Township","Township","ELR","LEFO","Arfa Karim","012119","27-02-2022","0.375","0.625","11 KV Toor Feeder","Ind"
"7203","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Badami Steel","23322","27-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"7204","LESCO","Centrel Circle","Township","Liaqat Abad","ELR","OLD KOT LAKHPAT","Bahar Colony","","27-02-2022","0.375","0.625","11 KV Toor Feeder","Bahar Colony"
"7205","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","CH. Shafiq Steel","23321","27-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"7206","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Deen Road","23307","27-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"7207","LESCO","Centrel Circle","Township","Township","ELR","LEFO","Industrial - I","","27-02-2022","0.375","0.625","D/W MS TREET CORPORATION","Mixed"
"7208","LESCO","Centrel Circle","Township","Liaqat Abad","ELR / South","OLD KOT LAKHPAT","Liaqat Abad","008220","27-02-2022","0.375","0.625","2.R/W for Gulab Davi Under Pass Ferozepur Road Lahore 60% south","1. 11 KV Toor Feeder ELR                                  Liaqat Abad"
"7209","LESCO","Centrel Circle","Township","Township","ELR / South","OLD KOT LAKHPAT","Peco-2","008211","27-02-2022","0.375","0.625","1. D/W MS TREET CORPORATION ELR   2. R/W for Gulab Davi Under Pass Ferozepur Road Lahore 60% south","Peco Road Quaid Azam Industrial Estate"
"7210","LESCO","Centrel Circle","Township","Liaqat Abad","ELR","LEFO","Peco-I","12107","27-02-2022","0.375","0.625","D/W MS TREET CORPORATION","Quaid Azam Industrial Estate"
"7211","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Rehmat Steel","23326","27-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"7212","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Sufi Steel","23324","27-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"7213","LESCO","Centrel Circle","Township","Liaqat Abad","ELR / South","OLD KOT LAKHPAT","Tariq","008221","27-02-2022","0.375","0.625","2.R/W for Gulab Davi Under Pass Ferozepur Road Lahore 60% south","Liaqat Abad 1. 11 KV Toor Feeder ELR                                  /Peco Road/Mulana Shoukat Ali Road"
"7214","LESCO","Centrel Circle","Township","Liaqat Abad","ELR","LEFO","Treet","12117","27-02-2022","0.375","0.625","D/W MS TREET CORPORATION","Ind"
"7215","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Wassan Pura","23309","27-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Wassen Pura"
"7216","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Zahid Parwaiz","23319","27-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"7217","LESCO","North","KAM","SHEIKHUPURA ROAD","ELR","Green View","AHMAD GLASS","50725","27-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","SKP Road"
"7218","LESCO","North","KAM","JARANAWALA ROAD","ELR","Green View","AL-JALIL GARDEN","50731","27-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","SKP Road"
"7219","LESCO","North","KAM","SHEIKHUPURA ROAD","ELR","Green View","ARYAN STEEL","50718","27-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","SKP Road"
"7220","LESCO","North","KAM","SHEIKHUPURA ROAD","ELR","Green View","BABER INDYSTRY","50738","27-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","SKP Road"
"7221","LESCO","North","KAM","KOT ABDUL MALIK","ELR","Green View","BATALA STEEL","50713","27-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE. D/W Atta Metal (PVT) LTD","SKP Road"
"7222","LESCO","North","KAM","KOT ABDUL MALIK","ELR","Green View","CRESENT DYEING","50736","27-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.BETTER ENGINEERING (EM) Feeder (Errection of poles )","SKP Road"
"7223","LESCO","Southeren","Kot Lakhpat","Nishtar Colny","ELR","Anayat Pura","Azam Chok","109706","27-02-2022","09:00","0.625","D/W Formanaints H/S kamahn Road Lahore","Mix"
"7224","LESCO","Central","Raiwind","Jia Bagga","ELR","Raiwind Old","Bhatti Cotton","35318","27-02-2022","09:00","0.625","D/W Moeez Textile Miolls","ind"
"7225","","","","Burj Attari","ELR","Rustam","Burj Attari","41204","27-02-2022","08:00","0.5833","11KV Rehmat Colony  (P) Feeder","Ind"
"7226","LESCO","Southeren","Kot Lakhpat","Nishtar Colny","ELR","Anayat Pura","Combined Fabric","109705","27-02-2022","09:00","0.625","D/W Formanaints H/S kamahn Road Lahore","ind"
"7227","LESCO","Central","Raiwind","Jia Bagga","ELR","Raiwind Old","Haier","35316","27-02-2022","09:00","0.625","D/W Moeez Textile Miolls","ind"
"7228","LESCO","Second","Raiwind","JIA BAGGA","south","AWT","I.CON VALLEY","100806","27-02-2022","","","11KV Arian (P) FEEDER","INDEPENDENT"
