"5785","LESCO","Kasur","Chunian","Ellahabad","Kasur","Ellahabad","Gehlan","","09-02-2022","09:00","0.625","Work Order No. 07-19-0005Starting Date 12-2021Area Planning / Bifurcation of 11KV Tariq Arshad from 132KV Ellah Abad G/S and 11kV Rajowal feeder from Hujra G/S and 11kV Noshehra feeder from Chunian G/S11KV Tariq Arshad (EM)% age of work Completed 10%","Independent"
"5786","LESCO","Kasur","Phool Nagar","Sarai Mughal","Kasur","Bhai Pheru","Hallah","1502","09-02-2022","09:00","0.625","Work Order No. 09-21-0010Starting Date 01-2022Area Planning / Bifurcation of 11KV Jajja & Hallah feeders from Bhai Pheru G/S11KV Sraiye Mughal (P)% age of work Completed 0%","Hallah"
"5787","LESCO","Kasur","Kasur Rural","Khudian East","Kasur","Khudian","Kotly Abu Bakar","31023","09-02-2022","09:00","0.625","Work Order No. 12-18-0055Starting Date 11-2021Area Planning /Bifurcation of 11kV Saad (EM) feeder Emanating from 132 kV Khudian G/S 11kV Saad (EM)% age of work Completed 10%","Village Kotly"
"5788","LESCO","Kasur","Kasur City","Lalyani","south","Lalyani","Lakhney Key","","09-02-2022","09:00","0.625","D/W Premium Aluminium Extrusion Industry At Mustfabad Lullyani KasurNot Yet Started","Lakhney Key"
"5789","LESCO","fitfth","Defence","Sitara Colony","south","LEFO","Lefo Road","","09-02-2022","09:00","0.625","11KV Sitara Colony (EM) & 11KV Muhammad Ali Colony (P) Feeder From 132KV LEFO Grid Station Lahore.Not Yet Started","LEFO Road"
"5790","LESCO","Kasur","Chunian","Ellahabad","Kasur","Ellahabad","Pakhoki","50613","09-02-2022","09:00","0.625","Work Order No. 07-19-0005Starting Date 12-2021Area Planning / Bifurcation of 11KV Tariq Arshad from 132KV Ellah Abad G/S and 11kV Rajowal feeder from Hujra G/S and 11kV Noshehra feeder from Chunian G/S11KV Tariq Arshad (EM)% age of work Completed 10%","Village Pakhoki"
"5791","LESCO","fitfth","Defence","Amar Sidhu","south","NKLP","Punjab Society","","09-02-2022","09:00","0.625","11KV Sitara Colony (EM) & 11KV Muhammad Ali Colony (P) Feeder From 132KV LEFO Grid Station Lahore.Not Yet Started","Punjab Society"
"5792","LESCO","Kasur","Phool Nagar","Sarai Mughal","Kasur","Bhai Pheru","Rakh Wala","1510","09-02-2022","09:00","0.625","Work Order No. 09-21-0010Starting Date 01-2022Area Planning / Bifurcation of 11KV Jajja & Hallah feeders from Bhai Pheru G/S11KV Sraiye Mughal (P)% age of work Completed 0%","Rakh Wala"
"5793","LESCO","Kasur","Phool Nagar","Sarfraz Nagar","Kasur","Bhai Pheru","Ravi","1518","09-02-2022","09:00","0.625","Work Order No. 09-21-0010Starting Date 01-2022Area Planning / Bifurcation of 11KV Jajja & Hallah feeders from Bhai Pheru G/S11KV Sraiye Mughal (P)% age of work Completed 0%","Ravi Imran"
"5794","LESCO","Kasur","Phool Nagar","Phool Nagar","Kasur","Bhai Pheru","Remodeling","1511","09-02-2022","09:00","0.625","Work Order No. 09-21-0010Starting Date 01-2022Area Planning / Bifurcation of 11KV Jajja & Hallah feeders from Bhai Pheru G/S11KV Sraiye Mughal (P)% age of work Completed 0%","Remodeling"
"5795","LESCO","Kasur","Kasur Rural","Khudian East","Kasur","Khudian","Saad","31016","09-02-2022","09:00","0.625","Work Order No. 12-18-0055Starting Date 11-2021Area Planning /Bifurcation of 11kV Saad (EM) feeder Emanating from 132 kV Khudian G/S 11kV Saad (EM)% age of work Completed 10%","Village Saad"
"5796","LESCO","Kasur","Kasur City","Lalyani","south","Lalyani","Saeed Furnis","","09-02-2022","09:00","0.625","D/W Premium Aluminium Extrusion Industry At Mustfabad Lullyani KasurNot Yet Started","Independent"
"5797","LESCO","Kasur","Kasur City","Lalyani","south","Lalyani","Scarp Kasur","","09-02-2022","09:00","0.625","D/W Premium Aluminium Extrusion Industry At Mustfabad Lullyani KasurNot Yet Started","Scarp Kasur"
"5798","LESCO","Kasur","Industrial","Model","Kasur","Bhai Pheru","Sheikhupura Chaniot","1516","09-02-2022","09:00","0.625","Work Order No. 09-21-0010Starting Date 01-2022Area Planning / Bifurcation of 11KV Jajja & Hallah feeders from Bhai Pheru G/S11KV Sraiye Mughal (P)% age of work Completed 0%","Sheikhupura Chaniot"
"5799","LESCO","fitfth","Defence","Amar Sidhu","south","LEFO","Sitra Colony","","09-02-2022","09:00","0.625","11KV Sitara Colony (EM) & 11KV Muhammad Ali Colony (P) Feeder From 132KV LEFO Grid Station Lahore.Not Yet Started","Sitara Colony"
