"6609","LESCO","SKP","SKP Rural","Bhikhi","SKP","Blessed","Umar Farm","109605","20-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"6610","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Umar Form /Bhenro Weaving","087107","20-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"6611","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Zaman","087106","20-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Independent"
"6612","LESCO","Centrel Circle","Township","Township","ELR","LEFO","Arfa Karim","012119","20-02-2022","0.375","0.625","11 KV Toor Feeder","Ind"
"6613","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Badami Steel","23322","20-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"6614","LESCO","Centrel Circle","Township","Liaqat Abad","ELR","OLD KOT LAKHPAT","Bahar Colony","","20-02-2022","0.375","0.625","11 KV Toor Feeder","Bahar Colony"
"6615","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","CH. Shafiq Steel","23321","20-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"6616","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Deen Road","23307","20-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"6617","LESCO","Centrel Circle","Township","Township","ELR","LEFO","Industrial - I","","20-02-2022","0.375","0.625","D/W MS TREET CORPORATION","Mixed"
"6618","LESCO","Centrel Circle","Township","Liaqat Abad","ELR / South","OLD KOT LAKHPAT","Liaqat Abad","008220","20-02-2022","0.375","0.625","2.R/W for Gulab Davi Under Pass Ferozepur Road Lahore 60% south","1. 11 KV Toor Feeder ELR                                  Liaqat Abad"
"6619","LESCO","Centrel Circle","Township","Township","ELR / South","OLD KOT LAKHPAT","Peco-2","008211","20-02-2022","0.375","0.625","1. D/W MS TREET CORPORATION ELR   2. R/W for Gulab Davi Under Pass Ferozepur Road Lahore 60% south","Peco Road Quaid Azam Industrial Estate"
"6620","LESCO","Centrel Circle","Township","Liaqat Abad","ELR","LEFO","Peco-I","12107","20-02-2022","0.375","0.625","D/W MS TREET CORPORATION","Quaid Azam Industrial Estate"
"6621","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Rehmat Steel","23326","20-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"6622","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Sufi Steel","23324","20-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"6623","LESCO","Centrel Circle","Township","Liaqat Abad","ELR / South","OLD KOT LAKHPAT","Tariq","008221","20-02-2022","0.375","0.625","2.R/W for Gulab Davi Under Pass Ferozepur Road Lahore 60% south","Liaqat Abad 1. 11 KV Toor Feeder ELR                                  /Peco Road/Mulana Shoukat Ali Road"
"6624","LESCO","Centrel Circle","Township","Liaqat Abad","ELR","LEFO","Treet","12117","20-02-2022","0.375","0.625","D/W MS TREET CORPORATION","Ind"
"6625","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Wassan Pura","23309","20-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Wassen Pura"
"6626","LESCO","Northern","Badami Bagh","Shad Bagh","ELR","Badami Bagh","Zahid Parwaiz","23319","20-02-2022","08:00","0.5833","11-KV Goal Bagh Feeder.","Ind"
"6627","LESCO","North","KAM","SHEIKHUPURA ROAD","ELR","Green View","AHMAD GLASS","50725","20-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","SKP Road"
"6628","LESCO","North","KAM","JARANAWALA ROAD","ELR","Green View","AL-JALIL GARDEN","50731","20-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","SKP Road"
"6629","LESCO","North","KAM","SHEIKHUPURA ROAD","ELR","Green View","ARYAN STEEL","50718","20-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","SKP Road"
"6630","LESCO","North","KAM","SHEIKHUPURA ROAD","ELR","Green View","BABER INDYSTRY","50738","20-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","SKP Road"
"6631","LESCO","North","KAM","KOT ABDUL MALIK","ELR","Green View","BATALA STEEL","50713","20-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE. D/W Atta Metal (PVT) LTD","SKP Road"
"6632","LESCO","North","KAM","KOT ABDUL MALIK","ELR","Green View","CRESENT DYEING","50736","20-02-2022","09:00","0.625","D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.BETTER ENGINEERING (EM) Feeder (Errection of poles )","SKP Road"
"6633","LESCO","Southeren","Kot Lakhpat","Nishtar Colny","ELR","Anayat Pura","Azam Chok","109706","20-02-2022","09:00","0.625","D/W Formanaints H/S kamahn Road Lahore","Mix"
"6634","LESCO","Central","Raiwind","Jia Bagga","ELR","Raiwind Old","Bhatti Cotton","35318","20-02-2022","09:00","0.625","D/W Moeez Textile Miolls","ind"
"6635","","","","Burj Attari","ELR","Rustam","Burj Attari","41204","20-02-2022","08:00","0.5833","11KV Rehmat Colony  (P) Feeder","Ind"
"6636","LESCO","Southeren","Kot Lakhpat","Nishtar Colny","ELR","Anayat Pura","Combined Fabric","109705","20-02-2022","09:00","0.625","D/W Formanaints H/S kamahn Road Lahore","ind"
"6637","LESCO","Central","Raiwind","Jia Bagga","ELR","Raiwind Old","Haier","35316","20-02-2022","09:00","0.625","D/W Moeez Textile Miolls","ind"
"6638","LESCO","Second","Raiwind","JIA BAGGA","south","AWT","I.CON VALLEY","100806","20-02-2022","","","11KV Arian (P) FEEDER","INDEPENDENT"
"6639","LESCO","Central","Raiwind","Jia Bagga","ELR","Raiwind Old","Imperial","35327","20-02-2022","09:00","0.625","D/W Moeez Textile Miolls","ind"
"6640","","","","Begum Kot","ELR","Rustam","Irfat Park","41215","20-02-2022","08:00","0.5833","11KV Rehmat Colony  (P) Feeder","Ind"
"6641","LESCO","Central","Raiwind","Jia Bagga","ELR","Raiwind Old","Jia Bagga","35303","20-02-2022","09:00","0.625","D/W Moeez Textile Miolls","ind"
