"6521","LESCO","Central","","Manga Mandi","ELR / NORTH","Manga Mandi","Ali Garh","041107","20-02-2022","09:00","0.625","1. D/W MR. MALIK AHSAN 2.NISE  AL FAJAR POLY PACK north","YOUNIS ELR                                                       Manga Road"
"6522","LESCO","Central","","Model Divn","ELR","Manga Mandi","Ali Haq","041120","20-02-2022","09:00","0.625","D/W MR. MALIK AHSAN YOUNIS","Indp."
"6523","LESCO","Central","","Model Divn","ELR","Manga Mandi","Asia Spining","041123","20-02-2022","09:00","0.625","D/W MR. MALIK AHSAN YOUNIS","-do-"
"6524","LESCO","Central","","Manga Mandi","ELR","Manga Mandi","Izhar Steel","","20-02-2022","09:00","0.625","D/W MR. MALIK AHSAN YOUNIS","Indp."
"6525","LESCO","Central","","Model Divn","ELR","Manga Mandi","Leisure Hozri","041124","20-02-2022","09:00","0.625","D/W MR. MALIK AHSAN YOUNIS","Independent"
"6526","LESCO","Central","","Manga Mandi","ELR","Manga Mandi","Manga Hathar","041106","20-02-2022","09:00","0.625","D/W MR. MALIK AHSAN YOUNIS","Manga Hathar"
"6527","LESCO","Central","","Manga Mandi","ELR","Manga Mandi","Manga Town","041105","20-02-2022","09:00","0.625","D/W MR. MALIK AHSAN YOUNIS","Manga Town ,  Multan Road , Village Bath"
"6528","LESCO","Central","","Manga Mandi","ELR","Manga Mandi","Nano Dogar","041112","20-02-2022","09:00","0.625","D/W MR. MALIK AHSAN YOUNIS","Multan RoadManga Town"
"6529","LESCO","Central","","Model Divn","ELR / NORTH","Manga Mandi","PFC","041119","20-02-2022","09:00","0.625","1. D/W MR. MALIK AHSAN 2.NISE  AL FAJAR POLY PACK north","YOUNIS ELR                                                       Road"
"6530","LESCO","Central","","Model Divn","ELR / NORTH","Manga Mandi","Rupali Food","041131","20-02-2022","09:00","0.625","1. D/W MR. MALIK AHSAN 2.NISE  AL FAJAR POLY PACK north","YOUNIS ELR                                                       Road"
"6531","LESCO","Kasur","model indus","Model","North","Manga Mandi","Dalda","41129","20-02-2022","09:00","0.625","NISE  AL FAJAR POLY PACK","Independent"
"6532","LESCO","Kasur","model indus","Model","North","Manga Mandi","Indus Home","","20-02-2022","09:00","0.625","NISE  AL FAJAR POLY PACK","Independent"
"6533","LESCO","Kasur","model indus","Model","North","Manga Mandi","Kohaynoor","","20-02-2022","09:00","0.625","NISE  AL FAJAR POLY PACK","Independent"
"6534","LESCO","Kasur","model indus","Managa","North","Chak-65","Lokat","","20-02-2022","09:00","0.625","NISE  AL FAJAR POLY PACK",""
"6535","LESCO","Kasur","model indus","Model","North","Manga Mandi","S.H Poly","","20-02-2022","09:00","0.625","NISE  AL FAJAR POLY PACK","Independent"
"6536","LESCO","Kasur","model indus","Managa","North","Manga Mandi","Service","41109","20-02-2022","09:00","0.625","NISE  AL FAJAR POLY PACK","Independent"
"6537","LESCO","Kasur","model indus","Model","North","Manga Mandi","Shumas Grain","","20-02-2022","09:00","0.625","NISE  AL FAJAR POLY PACK","Karol Village"
"6538","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR / NORTH","Green View","Afaq Steel","50719","20-02-2022","0.375","0.625","1. D/W Atta Metal (PVT) LTD  ELR 2.BETTER ENGINEERING (EM) Feeder (Errection of poles ) NORTHD/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","Ind"
"6539","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","Green View","Al-Bashir Steel","50716","20-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHOR","Ind"
"6540","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR / NORTH","Green View","Batter Engineer","50712","20-02-2022","0.375","0.625","1. D/W Atta Metal (PVT) LTD  ELR 2.BETTER ENGINEERING (EM) Feeder (Errection of poles ) NORTHD/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","Ind"
"6541","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","Green View","Cresent","","20-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
"6542","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","Green View","Empire Paper Mills","50727","20-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
"6543","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR / NORTH","Green View","Industrial / Thatta Akber","50724","20-02-2022","0.375","0.625","1. D/W Atta Metal (PVT) LTD  ELR 2.BETTER ENGINEERING (EM) Feeder (Errection of poles ) NORTH","Ind"
"6544","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR / NORTH","Green View","Kot Abdul Malik","50710","20-02-2022","0.375","0.625","1. D/W Atta Metal (PVT) LTD  ELR 2.BETTER ENGINEERING (EM) Feeder (Errection of poles ) NORTHD/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE","Ind"
"6545","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","Green View","Nazami Wire","50729","20-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
"6546","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","Green View","Pindi Das","50702","20-02-2022","09:00","0.625","D/W Atta Metal  (PVT).LTD                        M/S Jilani Poly Industries (Pvt) Ltd SKP Road LahoreD/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE.","Ind"
"6547","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","Green View","Precision Forging 1","50732","20-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD D/W. EXTENTION OF LOAD FROM 950-KW IN THE NAME OF M/S OPERA TEXTILE MILLS (PVT) LTD. 13-KM SHEIKHUPURA ROAD LAHORE","Ind"
"6548","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","Green View","Quality Costing","50733","20-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
