"6196","LESCO","Kasur","Phool  Nagar","Jumber","south","Bhai Pheru","Zameer","1519","14-02-2022","09:00","0.625","Deposit Work for EOL in the name of Zephyr Textile (Ltd) at 63-KM Multan Road Jumber Tehsil Pattoki District Kasur.25%","Independent"
"6197","LESCO","Okara 4th","Okara","Model City","Okara","Okara City-II","Company Bagh","84901","14-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Company Bagh"
"6198","LESCO","Okara 4th","Okara","Civil Line","Okara","Okara City-II","D.H.Q","84915","14-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder",""
"6199","LESCO","Okara 4th","Okara","Okara Rural","Okara","Okara City-II","Faisal Abad Road","84908","14-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Mohallah Rehmat Pur"
"6200","LESCO","Okara 4th","Okara","Civil Line","Okara","Okara City-II","Fawara Chowk","84902","14-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Mohallah Rehmat Pur"
"6201","LESCO","Okara 4th","Okara","Okara Rural","Okara","Okara City-II","Fazal Paper","","14-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Independent"
"6202","LESCO","Okara 4th","Renala","Renala City","Okara","Renala","Rao Zia Ud Din","17610","14-02-2022","09:00","0.625","Area Development Housing Scheme-II Renala ( Naya Pakistan)","Govt H/S, Muslam Town,Green City, 17/1L,9/1L"
"6203","LESCO","Okara 4th","Okara","Model City","Okara","Okara City-II","Rehmat Pura","84911","14-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Faisalabad Road"
"6204","LESCO","Okara 4th","Okara","Okara Rural","Okara","Okara City-II","Salva Oil","","14-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Independent"
"6205","LESCO","Okara 4th","Renala","Renala City","Okara","Renala","Sher Grah","","14-02-2022","09:00","0.625","Area Development Housing Scheme-II Renala ( Naya Pakistan)",""
"6206","LESCO","Okara 4th","Okara Cantt","Civil Line","Okara","Okara City-II","Akbar Road","84904","14-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Akbar Road Village"
