"6775","LESCO","Ist Circle","Data Darbar","Sherawala Gate","ELR","Fort","Ahmed Park","4001","22-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Sherawala"
"6776","LESCO","5th Circle","Defence","Air Port","ELR","Ghazi Grid","Air Avenue","98730","22-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Ind."
"6777","LESCO","Ist Circle","","Ravi Road  Sultanpura","ELR","Sherawala","Aziz Road","121003","22-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Faiz Bhag"
"6778","LESCO","5th Circle","Cantt","Barki","ELR / NORTH","Ghazi Grid","Barki","98720","22-02-2022","09:00","0.625","1. D/W EDEN CITY Housing 2.11KV Sejhpal (P)Feeder  ELR                            3.Reconductoring work of 11 KV Barki Feeder (EM NORTH","Society    ELR"
"6779","LESCO","5th Circle","Cantt","BRB","ELR","Ghazi Grid","BRB","98708","22-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Barki"
"6780","LESCO","Ist Circle","","Ravi Road  Sultanpura","ELR","Sherawala","Canal Park","121001","22-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Aziz Road"
"6781","LESCO","5th Circle","Defence","Air Port","ELR","Ghazi Grid","DHA Phase 8","98722","22-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Ind."
"6782","LESCO","Ist Circle","Meclord road","Dheli Gate","ELR","Mochi Gate","Dheli Gate","71003","22-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Dheli Gate"
"6783","LESCO","Ist Circle","","Ravi Road  Sultanpura","ELR","Sherawala","Faiz Bhag","121004","22-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Faiz Bhag"
"6784","LESCO","5th Circle","Cantt","BRB","ELR / NORTH","Ghazi Grid","Gawandi","98713","22-02-2022","09:00","0.625","1. D/W EDEN CITY Housing 2.11KV Sejhpal (P)Feeder  ELR                            3.Reconductoring work of 11 KV Barki Feeder (EM NORTH","Society    ELR"
"6785","LESCO","5th Circle","Cantt","Barki","ELR","Ghazi Grid","Green City","","22-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Ind."
"6786","LESCO","5th Circle","Cantt","Guldsht twn","ELR","Ghazi Grid","Harbans Pura","98707","22-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Harbans Pura"
"6787","LESCO","5th Circle","Cantt","Barki","ELR / NORTH","Ghazi Grid","Haydara","98710","22-02-2022","09:00","0.625","1. D/W EDEN CITY Housing 2.11KV Sejhpal (P)Feeder  ELR                            3.Reconductoring work of 11 KV Barki Feeder (EM NORTH","Society    ELR"
"6788","LESCO","5th Circle","Cantt","BRB","ELR / NORTH","Ghazi Grid","Jaman","98712","22-02-2022","09:00","0.625","1. D/W EDEN CITY Housing 2.11KV Sejhpal (P)Feeder  ELR                            3.Reconductoring work of 11 KV Barki Feeder (EM NORTH","Society    ELR                                                 Jaman, Barki Road"
"6789","LESCO","Ist Circle","Meclord road","Dheli Gate","ELR","Mochi Gate","Landa Bazar","71001","22-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Landa bzar ,Circular rd"
"6790","LESCO","Ist Circle","Baghban Pura","UET","ELR","Sherawala","Lari adda","121002","22-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","GT Rd, UET"
"6791","LESCO","5th Circle","Cantt","Barki","ELR","Ghazi Grid","Mehfoz Pura","98709","22-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Mehfoz Pura"
"6792","LESCO","Ist Circle","Meclord road","Dheli Gate","ELR","Mochi Gate","Nawaz sharif Hospital","71012","22-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Independent"
"6793","LESCO","Ist Circle","Baghban Pura","UET","ELR","Sherawala","New Dhodi Peer","121005","22-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","GT Rd, UET"
"6794","LESCO","5th Circle","Defence","Air Port","ELR","Ghazi Grid","Nishat Colony","98714","22-02-2022","09:00","0.625","D/W EDEN CITY Housing Society                   11KV Sejhpal (P)Feeder","Nishat Colony"
"6795","LESCO","Ist Circle","Meclord road","Royal Park","ELR","Mochi Gate","Nishtar Road","71007","22-02-2022","09:00","0.625","D/W Road Winding Subhan Hotel to Aik Moria Pul & Aik Moria Pul to Zoom Petrol Pump Sherawala(Section I,II) ….. Sherawala","Branth Rd"
"6796","LESCO","5th Circle","Cantt","Barki","ELR / NORTH","Ghazi Grid","Paragon","98728","22-02-2022","09:00","0.625","1. D/W EDEN CITY Housing 2.11KV Sejhpal (P)Feeder  ELR                            3.Reconductoring work of 11 KV Barki Feeder (EM NORTH","Society    ELR"
"6797","LESCO","5th Circle","Defence","Air Port","ELR","Ghazi Grid","system internation","","22-02-2022","09:00","0.625","D/W EDEN CITY Housing Society","Ind."
