"5189","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","UIS","Hamza Meet","","02-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
"5190","LESCO","Northern","Data Darbar","Bilal Ganj","ELR","Sagian Grid","Ind-I","","02-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder       11KV Khalid Park Feeder",""
"5191","LESCO","Northern","Data Darbar","Bilal Ganj","ELR","Sagian Grid","Ind-II","","02-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder       11KV Khalid Park Feeder",""
"5192","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","UIS","Iqbal Town","","02-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","SKP Road"
"5193","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","UIS","Javaid International","39908","02-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
"5194","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR","UIS","Malik & Company","39909","02-02-2022","0.375","0.625","D/W Atta Metal (PVT) LTD","Ind"
"5195","LESCO","Northern","Ravi Road","Sandha","ELR","Sagian Grid","Mughal Park","","02-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder",""
"5196","LESCO","Northern","Ravi Road","Amin Park","ELR","Sagian Grid","Rashid Road","","02-02-2022","08:00","0.5833","11KV Khalid Park Feeder","Indp."
"5197","LESCO","Northern","Ravi Road","Sandha","ELR","Sagian Grid","Sagian Bridge","","02-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder",""
"5198","LESCO","Northern","Ravi Road","Amin Park","ELR","Sagian Grid","Shafiqa Abad","","02-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder       11KV Khalid Park Feeder",""
"5199","LESCO","Northern","Kot Abdul Malik","SKP Road","ELR","UIS","Taj Industry","","02-02-2022","09:00","0.625","M/S Jilani Poly Industries (Pvt) Ltd SKP Road Lahore","Ind"
"5200","LESCO","Northern","Kot Abdul Malik","Kot Abdul Malik","ELR / NORTH","UIS","Tri Plast","39910","02-02-2022","0.375","0.625","1. D/W Atta Metal (PVT) LTD ELR                        2. BETTER ENGINEERING (EM) Feeder (Errection of poles ) north","Ind"
"5201","LESCO","Northern","Data Darbar","Bilal Ganj","ELR","Sagian Grid","Umer Park","","02-02-2022","08:00","0.5833","11-Kv Bloch Chowk (P) Feeder       11KV Khalid Park Feeder",""
"5202","LESCO","Northern","Ravi Road","Amin Park","ELR","Ravi Grid Station","Charagh Park","17302","02-02-2022","0.375","0.625","11 Kv Charagh Park","Charagh Park"
"5203","LESCO","Sheikhpura","City SKP","Qila Muhammadi","ELR","Ravi Grid Station","forest colony","017301","02-02-2022","0.375","0.625","11 Kv Charagh Park","forest colony"
"5204","LESCO","Northern","Badami Bagh","Data Nagar","ELR","Ravi Grid Station","Khokhar Road","017312","02-02-2022","0.375","0.625","11 Kv Charagh Park","Khokhar Road"
"5205","LESCO","Northern","Ravi Road","Amin Park","ELR","Ravi Grid Station","LDA","17308","02-02-2022","0.375","0.625","11 Kv Charagh Park","LDA"
"5206","LESCO","Northern","Data Darbar","Qila Muhammadi","ELR","Ravi Grid Station","Qila Mohammadi","17311","02-02-2022","0.375","0.625","11 Kv Charagh Park","Ravi Link"
"5207","LESCO","Northern","Data Darbar","Qila Muhammadi","ELR","Ravi Grid Station","Ravi Link","017310","02-02-2022","0.375","0.625","11 Kv Charagh Park","Ravi Link"
"5208","LESCO","Kasur","Phool  Nagar","Jumber","south /Kasur","Bhai Pheru","Niaz Baig","1507","02-02-2022","09:00","0.625","Deposit Work for EOL in the name of Zephyr Textile (Ltd) at 63-KM Multan Road Jumber Tehsil Pattoki District Kasur.25% /Work Order No. 09-21-0010Starting Date 01-2022Area Planning / Bifurcation of 11KV Jajja & Hallah feeders from Bhai Pheru G/S11KV Sraiye Mughal (P)% age of work Completed 0%","Domestic"
"5209","LESCO","fitfth","K.L.P","Kahna","south","New Sabzi Mandi","Gaju Matta","118405","02-02-2022","","","11 KV Gurumangat (EM) from 132 KV  Kahna Grid Station","Ferozapur Road"
"5210","LESCO","NNS","Mana wala","Manawala","SKP","Walgon Sohail","Allama Iqbal","082613","02-02-2022","09:00","15:00","EOL from 2800-KW to 4000-KW  M/S BHIMRA Textile Mills (Pvt) LTD Fsd Road Manawala","City Manawala"
"5211","LESCO","Kasur","Industrial","Model","Kasur","Bhai Pheru","Army Walfare","1526","02-02-2022","09:00","0.625","Work Order No. 09-21-0010Starting Date 01-2022Area Planning / Bifurcation of 11KV Jajja & Hallah feeders from Bhai Pheru G/S","Army Walfare"
"5212","LESCO","Kasur","Chunian","Ellahabad","Kasur","Ellahabad","Arzani Pur","","02-02-2022","09:00","0.625","11KV Sraiye Mughal (P)Work Order No. 07-19-0005Starting Date 12-2021Area Planning / Bifurcation of 11KV Tariq Arshad from 132KV Ellah Abad G/S and 11kV Rajowal feeder from Hujra G/S and 11kV Noshehra feeder from Chunian G/S11KV Tariq Arshad (EM)% age of work Completed 10%","Village Arzani Pur"
