"7343","LESCO","NNS","Shahkot","Shahkot     City","SKP","Shahkot","Shumas","19226","28-02-2022","09:00","15:00","EOL From 4000-KW to 4825-KW  in the Name of Crescent Cotton/Sugar Mills (Pvt) LTD at Ch # 44-RB Kotla Kahlowan Shahkot App # 1028/EOL/B-3 Dated 18-03-","Independent"
"7344","LESCO","SKP","SKP City","Waris Shah","SKP","SKP Industrial","Spectrum Plastic","90207","28-02-2022","09:00","15:00","New Connection for a Load of 1500-KW in the Name of M/S Star Enterprises at 8-KM Gujranwala Road SKP App #  1116/New dated 17-09-2021","Independent"
"7345","LESCO","NNS","Shahkot","Shahkot Gulistan","SKP","Shahkot","Suraj Textile","19212","28-02-2022","09:00","15:00","EOL From 4000-KW to 4825-KW  in the Name of Crescent Cotton/Sugar Mills (Pvt) LTD at Ch # 44-RB Kotla Kahlowan Shahkot App # 1028/EOL/B-3 Dated 18-03-","Independent"
"7346","LESCO","Kasur","Phool  Nagar","Jumber","south","Bhai Pheru","United","","28-02-2022","09:00","0.625","Deposit Work for EOL in the name of Zephyr Textile (Ltd) at 63-KM Multan Road Jumber Tehsil Pattoki District Kasur.25%","Independent"
"7347","LESCO","SKP","SKP City","Waris Shah","SKP","SKP Industrial","Waris Shah","90201","28-02-2022","09:00","15:00","New Connection for a Load of 1500-KW in the Name of M/S Star Enterprises at 8-KM Gujranwala Road SKP App #  1116/New dated 17-09-2021","Moh. Fish FarmGujranwala Road"
"7348","LESCO","Kasur","Phool  Nagar","Jumber","south","Bhai Pheru","Zameer","1519","28-02-2022","09:00","0.625","Deposit Work for EOL in the name of Zephyr Textile (Ltd) at 63-KM Multan Road Jumber Tehsil Pattoki District Kasur.25%","Independent"
"7349","LESCO","Okara 4th","Okara","Model City","Okara","Okara City-II","Company Bagh","84901","28-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Company Bagh"
"7350","LESCO","Okara 4th","Okara","Civil Line","Okara","Okara City-II","D.H.Q","84915","28-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder",""
"7351","LESCO","Okara 4th","Okara","Okara Rural","Okara","Okara City-II","Faisal Abad Road","84908","28-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Mohallah Rehmat Pur"
"7352","LESCO","Okara 4th","Okara","Civil Line","Okara","Okara City-II","Fawara Chowk","84902","28-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Mohallah Rehmat Pur"
"7353","LESCO","Okara 4th","Okara","Okara Rural","Okara","Okara City-II","Fazal Paper","","28-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Independent"
"7354","LESCO","Okara 4th","Renala","Renala City","Okara","Renala","Rao Zia Ud Din","17610","28-02-2022","09:00","0.625","Area Development Housing Scheme-II Renala ( Naya Pakistan)","Govt H/S, Muslam Town,Green City, 17/1L,9/1L"
"7355","LESCO","Okara 4th","Okara","Model City","Okara","Okara City-II","Rehmat Pura","84911","28-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Faisalabad Road"
"7356","LESCO","Okara 4th","Okara","Okara Rural","Okara","Okara City-II","Salva Oil","","28-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Independent"
"7357","LESCO","Okara 4th","Renala","Renala City","Okara","Renala","Sher Grah","","28-02-2022","09:00","0.625","Area Development Housing Scheme-II Renala ( Naya Pakistan)",""
"7358","LESCO","Okara 4th","Okara Cantt","Civil Line","Okara","Okara City-II","Akbar Road","84904","28-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Faisal Abad Road Feeder from 132 KV Okara City-II G/S 11 KV Chak 18/GD (P) Feeder","Akbar Road Village"
"7359","LESCO","Okara 4th","Renala","Renala City","Okara","Renala","City( Aleem Town)","17602","28-02-2022","09:00","0.625","Area Development Housing Scheme-II Renala ( Naya Pakistan)","Basti Raheem Bux,Ahmad Colony,Hameed Town, Aleem"
"7360","LESCO","Okara 4th","Renala","Renala Rural","Okara","Daula Chuchak","Kund Boar","112904","28-02-2022","09:00","0.625","Area Planning / Bifurcation/Load Shifting of 11 KV Saddar Gogera & 11 KV Jandraka From 132 KV Sadar Gogeera G/S,11 KV Ghous & 11 KV Satghara From 132 KV Renala Khurd G/S, 11 KV Kund Bohar From 132 KV Daula Chuchak G/S 11 Khola (P) from 132 KV DAULA CHUCHAK G/S","Kund Boar"
