"5479","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","NCM-3","087103","06-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Independent"
"5480","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Nimar","087113","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5481","LESCO","Third","Mcload Road","Gawalmandi","south","Mcleod Road","Nisbat Road","58302","06-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore 20%","Dominated"
"5482","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Nishat Spinning","087112","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5483","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Nishat-1","087108","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5484","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Nishat-2","087114","06-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Independent"
"5485","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Olympia","087101","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5486","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","QAAP","","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5487","LESCO","central","Civil Line","Mazang","south","Qartaba","Queens Road","16711","06-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore 20%","Dominated"
"5488","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Sabir Poultry","087122","06-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Independent"
"5489","LESCO","Third","Mcload Road","Gawalmandi","south","Mcleod Road","Shah Abdul Mali","58309","06-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore","Deminated"
"5490","LESCO","First","Data Darbar","Shah Alam","south","Mcleod Road","Shah Alam Gate","58311","06-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore 20%","Dominated"
"5491","LESCO","central","Civil Line","Mazang","south","Qartaba","State Bank","16715","06-02-2022","09:00","0.625","EOL from 1500-KW to 3500-KW (Net Ext 2000-KW) under Tariff C-II in the name of Lahore High Court at Lahore High Court Mall Road Lahore 20%","Independent"
"5492","LESCO","SKP","SKP Rural","Bhikhi","SKP","Blessed","Umar Farm","109605","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5493","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Umar Form /Bhenro Weaving","087107","06-02-2022","09:00","15:00","Supply of Power to M/S Hadi Spinning Mill, M/S Babar Spinnging Mills & M/S Siddiq Fibres Mills Through 11-KV Proposed Independent Feeder from 132-KV Bhikhi Grid","Independent"
"5494","LESCO","SKP","SKP Rural","Bhikhi","SKP","Bhikhi","Zaman","087106","06-02-2022","09:00","15:00","EOL From 499-KW to 2500-KW in the Name of M/S Surge Labs Pvt Ltd at FSD Road Sheikhupura App No. 1064/New/B-3 Dated 28-05-2021","Independent"
