"5319","LESCO","Kasur","Phool Nagar","Changa Manga","Kasur","Pattoki","Hameed Textile","15805","03-02-2022","09:00","0.625","Work Order No. NILStarting Date 12-2021One Point Supply of D/W Army Ammunition Depot Pattoki Cantt % age of work Completed 5%","Hameed Textile"
"5320","LESCO","Kasur","Phool Nagar","Pattoki Rural","Kasur","Pattoki","Hanjraye Kalan","15816","03-02-2022","09:00","0.625","Work Order No. NILStarting Date 12-2021One Point Supply of D/W Army Ammunition Depot Pattoki Cantt % age of work Completed 5%","Hanjraye Kalan"
"5321","LESCO","NNS","Mana wala","Warburton","SKP","Warburton","Hassan Ltd","40122","03-02-2022","09:00","15:00","EOL From 486-KW to 2500-KW in the Name of M/S Liaqat Spinning Mills Pvt. Ltd. at 3-KM Ferozwattiowan Warburton Road Against App # 1110/EOL/B-3 Dated 08-09-2021.","Independent"
"5322","LESCO","Kasur","Phool Nagar","Pattoki City","Kasur","Pattoki","Hospital","15801","03-02-2022","09:00","0.625","Work Order No. NILStarting Date 12-2021One Point Supply of D/W Army Ammunition Depot Pattoki Cantt % age of work Completed 5%","Hospital"
"5323","LESCO","NNS","Mana wala","Warburton","SKP","Warburton","Idrees","40199","03-02-2022","09:00","15:00","EOL From 486-KW to 2500-KW in the Name of M/S Liaqat Spinning Mills Pvt. Ltd. at 3-KM Ferozwattiowan Warburton Road Against App # 1110/EOL/B-3 Dated 08-09-2021.","Independent"
"5324","LESCO","Okara 4th","Depal Pur","Depalpur Urban","Okara","Depal Pur","Industrial (Peer Di Hatti)","026521","03-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Pir Di Hatti and 11 KV Kanedy Feeder from 132 KV DAULA CHUCHAK G/S 11 KV Kanedy  (EM) Feeder & 11 KV Mehtab Grah (P)","peer Di Hatti, Kharak Singh"
"5325","LESCO","Kasur","Phool Nagar","Pattoki City","Kasur","Pattoki","Jagoo Wala","15817","03-02-2022","09:00","0.625","Work Order No. NILStarting Date 12-2021One Point Supply of D/W Army Ammunition Depot Pattoki Cantt % age of work Completed 5%","Jagoo Wala"
"5326","LESCO","NNS","Mana wala","Warburton","SKP","Warburton","Jinah Industrial","40116","03-02-2022","09:00","15:00","EOL From 486-KW to 2500-KW in the Name of M/S Liaqat Spinning Mills Pvt. Ltd. at 3-KM Ferozwattiowan Warburton Road Against App # 1110/EOL/B-3 Dated 08-09-2021.","Independent"
"5327","LESCO","Kasur","Phool Nagar","Pattoki Rural","Kasur","Pattoki","Kacha Pacca","15804","03-02-2022","09:00","0.625","Work Order No. NILStarting Date 12-2021One Point Supply of D/W Army Ammunition Depot Pattoki Cantt % age of work Completed 5%","Kacha Pacca"
"5328","LESCO","Okara 4th","Depal Pur","Depalpur Urban","Okara","Depal Pur","Kanedy","26504","03-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Pir Di Hatti and 11 KV Kanedy Feeder from 132 KV DAULA CHUCHAK G/S 11 KV Kanedy  (EM) Feeder & 11 KV Mehtab Grah (P)","Okara Road & 39/D"
"5329","LESCO","Okara 4th","Depal Pur","Depalpur Urban","Okara","Depal Pur","Kausar rice","026517","03-02-2022","09:00","0.625","Area Planning / Bifurcation of 11 KV Pir Di Hatti and 11 KV Kanedy Feeder from 132 KV DAULA CHUCHAK G/S 11 KV Kanedy  (EM) Feeder & 11 KV Mehtab Grah (P)","Independent"
"5330","LESCO","Okara 4th","Depal Pur","Mazhar Abad","Okara","Depal Pur","Mancharian","26516","03-02-2022","09:00","0.625","Bifurcation of 11 KV Mancharian Feeder emanating From 132 KV Depal Pur Grid Station 11 KV Mancharian (EM) Feeder","Village Mancharian"
"5331","LESCO","Kasur","Kasur Rural","Mandi Usman Wala","Kasur","Khudian","Mandi Usman Wala","31008","03-02-2022","09:00","0.625","Work Order No. 03-19-0076Starting Date 11-2021Area Planning /Bifurcation of 11kV Dholan (EM) feeder Emanating from 132 kV Khudian G/S","Mandi Usman wala"
"5332","LESCO","Kasur","Phool Nagar","Chunian City","Kasur","Pattoki","Mega","15808","03-02-2022","09:00","0.625","11kV Dholan (EM)Work Order No. NILStarting Date 12-2021One Point Supply of D/W Army Ammunition Depot Pattoki Cantt % age of work Completed 5%","Mega"
"5333","LESCO","SKP","SKP City","Qila Sattar Shah","SKP","Attabad","Milk Pack","000611","03-02-2022","09:00","15:00","EOL From 485-KW to 1500-KW in the Name of M/S Panther Sports & Rubber Industries at Bhatti Dhilwan Distt. SKP Against App # 111/EOL/B-3 Dt 08-09-2021.","Independent"
"5334","LESCO","Kasur","Phool Nagar","Chunian City","Kasur","Pattoki","National Power Park","15813","03-02-2022","09:00","0.625","Work Order No. NILStarting Date 12-2021One Point Supply of D/W Army Ammunition Depot Pattoki Cantt % age of work Completed 5%","National Power Park"
