"4571","LESCO","Kasur","Phool Nagar","Pattoki Rural","O","Pattoki","Hanjran Kalan","015816","24-02-2022","9:00","15:00","Work Order No. NILStarting Date 12-2021One Point Supply of D/W Army Ammunition Depot Pattoki Cantt % age of work Completed 0%Work Order No. 04-21-0041Starting Date 09-2021Area Planning of proposed Changa Manga City Feeder from 132 KV Pattoki Grid Station and 11 KV Wan Adhan Feeder from 132 KV Chunian Grid Station for the utilization of idle line National Power Plant11 KV Wan Adhan (P)","0%"
"4572","LESCO","Kasur","Phool Nagar","Pattoki Rural","O","Pattoki","Jaguwala","015817","24-02-2022","9:00","15:00","% age of work Completed Work Order No. NILStarting Date 12-2021One Point Supply of D/W Army Ammunition Depot Pattoki Cantt % age of work Completed 0%Work Order No. 04-21-0041Starting Date 09-2021Area Planning of proposed Changa Manga City Feeder from 132 KV Pattoki Grid Station and 11 KV Wan Adhan Feeder from 132 KV Chunian Grid Station for the utilization of idle line National Power Plant11 KV Wan Adhan (P)","0%"
"4573","LESCO","Kasur","Phool Nagar","Hallah","O","Pattoki","Kacha Pacca","015804","24-02-2022","9:00","15:00","% age of work Completed Area Planning of proposed Changa Manga City Feeder from 132 KV Pattoki Grid Station and 11 KV Wan Adhan Feeder from 132 KV Chunian Grid Station for the utilization of idle line National Power Plant11 KV Wan Adhan (P)","0%"
"4574","LESCO","Kasur","Phool Nagar","Pattoki Rural","O","Pattoki","Mega","015808","24-02-2022","9:00","15:00","Area Planning of proposed Changa Manga City Feeder from 132 KV Pattoki Grid Station and 11 KV Wan Adhan Feeder from 132 KV Chunian Grid Station for the utilization of idle line National Power Plant11 KV Wan Adhan (P)","0%"
"4575","LESCO","Kasur","Chunian","Chunian Rural","O","Pattoki","National Power Park","15813","24-02-2022","9:00","15:00","Area Planning of proposed Changa Manga City Feeder from 132 KV Pattoki Grid Station and 11 KV Wan Adhan Feeder from 132 KV Chunian Grid Station for the utilization of idle line National Power Plant11 KV Wan Adhan (P)","0%"
"4576","LESCO","Kasur","Chunian","Chunian West","O","Pattoki","Nizam Pura","15809","24-02-2022","9:00","15:00","Work Order No. NILStarting Date 12-2021One Point Supply of D/W Army Ammunition Depot Pattoki Cantt % age of work Completed 0%Work Order No. 04-21-0041Starting Date 09-2021Area Planning of proposed Changa Manga City Feeder from 132 KV Pattoki Grid Station and 11 KV Wan Adhan Feeder from 132 KV Chunian Grid Station for the utilization of idle line National Power Plant11 KV Wan Adhan (P)% age of work Completed","0%"
