"6851","LESCO","Kasur","Phool Nagar","Model Division","ELR","Sarfraz Nagar","Shah Taj","73701","22-02-2022","09:00","0.625","D/W M/S MEEZAN BEVERAGES PVT LTD.","Ind"
"6852","LESCO","SKP","SKP Rural","K/Wala","SKP","Sharqpur Road","Sharaq Pur Road","089703","22-02-2022","09:00","15:00","Area Planning / Bifurcation of 11-KV Bulerky (EM) Feeder & 11-KV Sharaqpur Road (EM) Feeder from 132-KV Sharaqpur Road Grid Station 11-KV Bulerky (EM) Feeder","ChaK No. 10Chak No. 13Chak No. 17"
"6853","LESCO","Fifth","Cantt","Zarar Shaheed Road","south","Ghazi Grid","Soling Road","98725","22-02-2022","","","D/W of Emploee Old Age Benefits Institution Hotel & Mixed use Development at Plot No. B Survey Ranger H/Q Lahore 10%","Soling Road"
"6854","LESCO","Fifth","Cantt","Sadar","south","Ghazi Grid","Supply Road","98717","22-02-2022","","","D/W of Emploee Old Age Benefits Institution Hotel & Mixed use Development at Plot No. B Survey Ranger H/Q Lahore 10%","Supply Road"
"6855","LESCO","Fifth","Cantt","Altaf Colony","south","Ghazi Grid","Usman Nagar","98703","22-02-2022","","","D/W of Emploee Old Age Benefits Institution Hotel & Mixed use Development at Plot No. B Survey Ranger H/Q Lahore 10%","Usman Nagar"
"6856","LESCO","Kasur","Phool Nagar","Model Division","ELR","Sarfraz Nagar","Walls","73705","22-02-2022","09:00","0.625","D/W M/S MEEZAN BEVERAGES PVT LTD.","Ind"
"6857","LESCO","Centrel Circle","Raiwind","Sarfraz Nagar","ELR","Manga Mandi","Wapda Town","","22-02-2022","0.375","0.625","D/W M/S T.U Plastic Industry Company PVT.LTD","Wapda Town"
"6858","LESCO","Okara 4th","Okara","Gogera","Okara","Gogera","Young Pur","53903","22-02-2022","09:00","0.625","Area Planning / Bifurcation/Load Shifting of 11 KV Saddar Gogera & 11 KV Jandraka From 132 KV Sadar Gogeera G/S,11 KV Ghous & 11 KV Satghara From 132 KV Renala Khurd G/S, 11 KV Kund Bohar From 132 KV Daula Chuchak G/S 11 KV SADDAR GOGERA (EM) Feeder from 132 KV Gogera G/S","Village Young Pur"
"6859","LESCO","Centrel Circle","Raiwind","Sarfraz Nagar","ELR","Manga Mandi","Yousaf Chackwal","41114","22-02-2022","09:00","0.625","D/W M/S MEEZAN BEVERAGES PVT LTD.       D/W M/S T.U Plastic Industry Company PVT.LTD","Mix"
"6860","LESCO","Kasur","Phool Nagar","Sarfraz Nagar","ELR","Manga Mandi","Zahoor Textile","41110","22-02-2022","09:00","0.625","M/S T.U Plastic Industry Company PVT.LTD.AT 45 KM Multan Road D/W M/S MEEZAN BEVERAGES PVT LTD.","Phool Nagar"
